상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,PNU코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220807101071,오케이치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,46,전라남도,46230,광양시,46230330,옥곡면,4623033024,옥곡면,4623033024113120004,1,대지,1312,4,전라남도 광양시 옥곡면 신금리 1312-4,462303285034,전라남도 광양시 옥곡면 옥진로,673,1,4623033024113120004009745,,전라남도 광양시 옥곡면 옥진로 673-1,545833,57726,,,,127.70103152558,34.9889993490435
MA010120220807122622,후라이드참잘하는집,,I2,음식,I210,기타 간이,I21006,치킨,I56111,한식 일반 음식점업,44,충청남도,44270,당진시,44270510,당진1동,4427010100,읍내동,4427010100114860000,1,대지,1486,,충청남도 당진시 읍내동 1486,442703265154,충청남도 당진시 북문로,16,,4427010100114860000000001,당진푸르지오2차,충청남도 당진시 북문로 16,343010,31768,,1,,126.627153237404,36.9004396812834
MA010120220807133439,멕시칸치킨모종점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,44,충청남도,44200,아산시,44200590,온양3동,4420011300,모종동,4420011300105510036,1,대지,551,36,충청남도 아산시 모종동 551-36,442003253033,충청남도 아산시 삼동로,72,,4420011300105510036048193,,충청남도 아산시 삼동로 72,336801,31522,,,,127.012200318996,36.7864664304387
MA010120220807139381,동키치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11710,송파구,11710710,잠실6동,1171010200,신천동,1171010200100070000,1,대지,7,,서울특별시 송파구 신천동 7,117104169554,서울특별시 송파구 올림픽로35길,104,,1171010200100070000000126,장미C상가,서울특별시 송파구 올림픽로35길 104,138796,05504,,1,,127.099307613938,37.5198152801125
MA010120220807139449,호식이두마리치킨,3호점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,43,충청북도,43150,제천시,43150537,남현동,4315010300,동현동,4315010300100700013,1,대지,70,13,충청북도 제천시 동현동 70-13,431504517828,충청북도 제천시 의병대로32길,4,1,4315010300100700007025587,,충청북도 제천시 의병대로32길 4-1,390190,27181,,,,128.219251833737,37.13339571902
MA010120220807144134,지코바치킨구월,1호점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,28,인천광역시,28200,남동구,28200510,구월1동,2820010100,구월동,2820010100115360003,1,대지,1536,3,인천광역시 남동구 구월동 1536-3,282003350383,인천광역시 남동구 선수촌공원로23번길,12,,2820010100100000000000053,구월로자벨,인천광역시 남동구 선수촌공원로23번길 12,405221,21582,,1,,126.708615696674,37.441218192692
MA010120220807168098,치킨신드롬,부산역점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,26,부산광역시,26170,동구,26170530,초량3동,2617010100,초량동,2617010100111650001,1,대지,1165,1,부산광역시 동구 초량동 1165-1,261704181427,부산광역시 동구 중앙대로274번길,7,7,2617010100111650001022062,부산역유림로미오,부산광역시 동구 중앙대로274번길 7-7,601837,48731,,,,129.044095634879,35.1214903067376
MA010120220807168166,이춘봉아산1호점,인생치킨,I2,음식,I210,기타 간이,I21006,치킨,I56111,한식 일반 음식점업,44,충청남도,44200,아산시,44200350,음봉면,4420035034,음봉면,4420035034100470019,1,대지,47,19,충청남도 아산시 음봉면 덕지리 47-19,442003015013,충청남도 아산시 음봉면 음봉로,672,,4420035034100470019000001,,충청남도 아산시 음봉면 음봉로 672,336861,31453,,1,,127.08245104168,36.8343054955401
MA010120220807168643,신통치킨안성원곡점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41550,안성시,41550380,원곡면,4155038026,원곡면,4155038026101950003,1,대지,195,3,경기도 안성시 원곡면 외가천리 195-3,415504424009,경기도 안성시 원곡면 가천중앙1길,72,,4155038026101950003000001,,경기도 안성시 원곡면 가천중앙1길 72,456811,17556,,,,127.130907464639,37.0412336572121
MA010120220807168826,가마치수영,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,26,부산광역시,26500,수영구,26500800,민락동,2650010300,민락동,2650010300107740000,1,대지,774,,부산광역시 수영구 민락동 774,265004214200,부산광역시 수영구 무학로63번길,142,,2650010300101260011004210,센텀비스타동원2차,부산광역시 수영구 무학로63번길 142,613110,48272,,,,129.118971209667,35.1674693824865
MA010120220807168908,푸라닭고양관산점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41281,고양시 덕양구,41281600,관산동,4128111800,관산동,4128111800110150000,1,대지,1015,,경기도 고양시 덕양구 관산동 1015,412813000008,경기도 고양시 덕양구 통일로,760,,4128111800101780052000001,더퍼스트프라임,경기도 고양시 덕양구 통일로 760,412470,10285,,,,126.866535763168,37.6879062831222
MA010120220807169441,또봉이통닭,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11260,중랑구,11260610,중화2동,1126010300,중화동,1126010300103080016,1,대지,308,16,서울특별시 중랑구 중화동 308-16,112603106010,서울특별시 중랑구 중랑역로,115,,1126010300103080016011082,,서울특별시 중랑구 중랑역로 115,131882,02015,,1,,127.077177508453,37.6037776540477
MA010120220807169560,네네치킨연희점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11410,서대문구,11410615,연희동,1141011700,연희동,1141011700101870060,1,대지,187,60,서울특별시 서대문구 연희동 187-60,114103112019,서울특별시 서대문구 연희로,90,,1141011700101870060018307,,서울특별시 서대문구 연희로 90,120830,03725,,1,,126.930467817263,37.5659857508773
MA010120220807095870,비에이치씨,침산점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,27,대구광역시,27230,북구,27230570,침산3동,2723010600,침산동,2723010600102690010,1,대지,269,10,대구광역시 북구 침산동 269-10,272303007023,대구광역시 북구 침산로,153,,2723010600102690010000001,명성푸르지오,대구광역시 북구 침산로 153,702914,41559,,1,,128.589603551571,35.8889488458324
MA010120220807101527,지코바치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,27,대구광역시,27230,북구,27230695,무태조야동,2723011500,서변동,2723011500117550010,1,대지,1755,10,대구광역시 북구 서변동 1755-10,272304235487,대구광역시 북구 호국로39길,28,7,2723011500117550010034563,,대구광역시 북구 호국로39길 28-7,702894,41477,,,,128.59590641678,35.9193687681287
MA010120220807111637,치킨더피자키친,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,26,부산광역시,26320,북구,26320561,덕천3동,2632010400,덕천동,2632010400107910014,1,대지,791,14,부산광역시 북구 덕천동 791-14,263203132005,부산광역시 북구 덕천로,148,1,2632010400107910014012510,,부산광역시 북구 덕천로 148-1,616815,46601,,1,,129.020659508156,35.2107476546093
MA010120220807117763,프룻컬투치킨앤피자관악점,데일리,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11620,관악구,11620595,청룡동,1162010100,봉천동,1162010100109150001,1,대지,915,1,서울특별시 관악구 봉천동 915-1,116204160727,서울특별시 관악구 청룡길,24,,1162010100109150001034220,,서울특별시 관악구 청룡길 24,151841,08785,,1,,126.945979652208,37.4807410159617
MA010120220807122670,아씨닭발,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41465,용인시 수지구,41465585,상현3동,4146510700,상현동,4146510700111320004,1,대지,1132,4,경기도 용인시 수지구 상현동 1132-4,414654433519,경기도 용인시 수지구 광교중앙로296번길,10,,4146510700111320004000001,리치안오피스텔,경기도 용인시 수지구 광교중앙로296번길 10,448130,16943,,,,127.070016529597,37.2965725363657
MA010120220807122757,멕시카나,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,26,부산광역시,26710,기장군,26710256,정관읍,2671025625,정관읍,2671025625110110004,1,대지,1011,4,부산광역시 기장군 정관읍 달산리 1011-4,267103140025,부산광역시 기장군 정관읍 산단1로,124,,2671032025110110004000001,,부산광역시 기장군 정관읍 산단1로 124,619961,46024,,1,,129.180443903984,35.3182450575104
MA010120220807170146,하림맥시칸북면체인점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,52,전북특별자치도,52180,정읍시,52180310,북면,5218031028,북면,5218031028100040000,1,대지,4,,전북특별자치도 정읍시 북면 화해리 4,521803270038,전북특별자치도 정읍시 북면 정읍북로,631,4,4518031028100040000086312,성원3차,전북특별자치도 정읍시 북면 정읍북로 631-4,580811,56133,,,,126.892263239024,35.6145119335501
MA010120220807170463,교촌치킨망미,1호점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,26,부산광역시,26500,수영구,26500750,망미2동,2650010100,망미동,2650010100104130011,1,대지,413,11,부산광역시 수영구 망미동 413-11,265003006054,부산광역시 수영구 과정로,44,1,2650010100104130011014828,,부산광역시 수영구 과정로 44-1,613821,48218,,1,,129.107727472727,35.1753073811517
MA010120220807170487,비에이치씨운암,동림점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,29,광주광역시,29170,북구,29170601,운암1동,2917010900,운암동,2917010900110180000,1,대지,1018,,광주광역시 북구 운암동 1018,291703162027,광주광역시 북구 서강로,89,,2917010900110180000000002,,광주광역시 북구 서강로 89,500857,61268,,1,,126.872002921395,35.1798378826625
MA010120220807102202,60계치킨덕계점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41630,양주시,41630540,회천2동,4163011600,덕계동,4163011600104180014,1,대지,418,14,경기도 양주시 덕계동 418-14,416303215066,경기도 양주시 평화로,1408,,4163011600104180014018354,,경기도 양주시 평화로 1408,482050,11444,,1,,127.046552716869,37.8166307653594
MA010120220807112192,땅땅치킨,시청점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,47,경상북도,47130,경주시,47130615,용강동,4713012500,용강동,4713012500113590021,1,대지,1359,21,경상북도 경주시 용강동 1359-21,471303305041,경상북도 경주시 양정로,305,,4713012500113590021035130,,경상북도 경주시 양정로 305,780959,38096,,,,129.224026500229,35.8600870992814
MA010120220807118060,윤사부치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11440,마포구,11440690,망원1동,1144012300,망원동,1144012300104570001,1,대지,457,1,서울특별시 마포구 망원동 457-1,114404139643,서울특별시 마포구 희우정로15길,1,,1144012300104570001014851,명칭없음,서울특별시 마포구 희우정로15길 1,121889,04016,,1,,126.902061975976,37.5537751195974
MA010120220807122989,누룽지통닭구이강릉점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,51,강원특별자치도,51150,강릉시,51150645,성덕동,5115012500,입암동,5115012500102690002,1,대지,269,2,강원특별자치도 강릉시 입암동 269-2,511504460853,강원특별자치도 강릉시 입암로106번길,27,,4215012500102690002024997,,강원특별자치도 강릉시 입암로106번길 27,210935,25615,,1,,128.918331426855,37.7566516255993
MA010120220807123173,로하스,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,44,충청남도,44230,논산시,44230320,광석면,4423032021,광석면,4423032021103340005,1,대지,334,5,충청남도 논산시 광석면 신당리 334-5,442303255019,충청남도 논산시 광석면 사계로,431,,4423032021103340005034653,,충청남도 논산시 광석면 사계로 431,320954,32922,,,,127.078788073934,36.2426294729336
MA010120220807123250,사나운치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41113,수원시 권선구,41113690,곡선동,4111313700,권선동,4111313700112960002,1,대지,1296,2,경기도 수원시 권선구 권선동 1296-2,411134325195,경기도 수원시 권선구 동수원로242번길,6,,4111313700112960002028520,나눔프라자,경기도 수원시 권선구 동수원로242번길 6,441885,16553,,1,,127.034998415203,37.2509413528517
MA010120220807128751,와치킨신월3동점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11470,양천구,11470580,신월3동,1147010300,신월동,1147010300101600008,1,대지,160,8,서울특별시 양천구 신월동 160-8,114704142037,서울특별시 양천구 남부순환로40길,25,,1147010300101600008011666,,서울특별시 양천구 남부순환로40길 25,158829,07912,,1,,126.827662824617,37.5344176144272
MA010120220807133960,한국통닭,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41133,성남시 중원구,41133560,은행2동,4113310400,은행동,4113310400106630059,1,대지,663,59,경기도 성남시 중원구 은행동 663-59,411332179002,경기도 성남시 중원구 산성대로,578,,4113310400106630059058502,성진빌딩,경기도 성남시 중원구 산성대로 578,462830,13152,,1,,127.167998493218,37.4613523253987
MA010120220807139995,비에이치씨,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41171,안양시 만안구,41171530,안양3동,4117110100,안양동,4117110100108730166,1,대지,873,166,경기도 안양시 만안구 안양동 873-166,411714346101,경기도 안양시 만안구 박달로578번길,42,,4117110100108730166005557,,경기도 안양시 만안구 박달로578번길 42,430838,14005,,1,,126.916966274738,37.4007681234907
MA010120220807144703,까이식당,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11410,서대문구,11410585,신촌동,1141011200,대현동,1141011200100530009,1,대지,53,9,서울특별시 서대문구 대현동 53-9,114104136314,서울특별시 서대문구 이화여대2가길,24,,1141011200100530010023847,,서울특별시 서대문구 이화여대2가길 24,120808,03767,,1,,126.946251795932,37.558479680918
MA010120220807160905,우리안숯불바베큐,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11140,중구,11140570,필동,1114013300,충무로5가,1114013300100880005,1,대지,88,5,서울특별시 중구 충무로5가 88-5,111404103350,서울특별시 중구 퇴계로44길,5,,1114013300100880005017765,,서울특별시 중구 퇴계로44길 5,100015,04624,,1,,126.997408117273,37.5615913157456
MA010120220807161860,노랑통닭,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41800,연천군,41800253,전곡읍,4180025321,전곡읍,4180025321104550048,1,대지,455,48,경기도 연천군 전곡읍 전곡리 455-48,418004445348,경기도 연천군 전곡읍 전곡로188번길,16,,4180025321104550048002764,,경기도 연천군 전곡읍 전곡로188번길 16,486903,11029,,,,127.067814759302,38.0288911998342
